latitude,longitude
25.29038,85.21389
25.248710000000003,81.94121
27.64395,80.57994000000001
25.67293,85.30877
23.71952,87.03321
27.89016,77.67197999999999
25.248710000000003,81.96761
25.69117,85.24471
25.53519,85.28733
27.74044,80.89212
26.31782,82.78353999999999
26.19083,84.04999000000001
25.70299,85.24204
27.70729,80.86968
23.219880000000003,87.79704
25.25803,85.21894
25.68733,85.26077
27.61139,80.66311
27.68974,80.50573
23.21348,87.89535
25.23911,81.94841
28.08796,80.12704
25.00522,88.09911000000001
25.53264,85.26804
26.19625,82.15333
27.73253,80.86346
25.70339,85.24261
25.26311,81.95080999999999
27.72889,80.86488
27.7044,80.88532000000001
26.16407,79.77912
25.99382,86.77618
26.218110000000003,82.10147
27.59834,80.66306
25.67459,84.16941
24.90932,85.41252
25.67358,84.17110000000001
27.22179,80.53692
25.67164,85.30996
25.68576,85.25901
25.67882,85.28542
27.91299,77.69203
26.14872,79.76811
24.84947,84.05427
26.408140000000003,79.56309
27.67815,80.88109999999999
26.8429,81.44319
25.54224,85.28244
26.20345,82.11532
24.93092,85.40292
26.20713,82.13183
26.17436,82.21091
23.215200000000003,87.82082
25.53591,85.26906
27.73002,80.8694
23.22701,87.78286
26.18044,82.16374
25.54311,85.28106
27.90696,77.68158
27.5041,80.01075
25.24822,81.93794
27.70067,80.89168
23.19858,87.87444
27.61512,80.65915
27.68887,80.88101999999999
26.36494,84.61783
25.68914,85.26085
25.24631,81.97001
27.52605,80.55958
26.16887,79.79112
27.733690000000003,80.85528
25.29038,85.20669
27.59303,80.67793999999999
27.734070000000003,80.85533
26.17272,79.78491
27.5257,80.02275
25.70148,85.23738
25.65227,82.90201
25.69776,85.24221
25.68659,85.25941
26.233290000000004,80.8919
27.68944,80.88321
23.224680000000003,87.79704
27.67984,80.88081
25.66499,84.17901
27.77283,80.24905
25.92175,86.08744999999999
27.507220000000004,80.00321
25.53466,85.28637
25.7028,85.24231
27.75887,80.87334
23.21588,87.90255
26.15243,84.04999000000001
26.19139,82.1511
28.39553,79.36035
28.081290000000003,80.11967
24.87702,85.03524
27.22419,80.51772
26.78931,85.07948999999999
25.69299,85.24571
25.511190000000003,85.26333
25.21942,81.96434
27.89379,77.69202999999999
27.62399,80.66158
28.10127,80.14379
23.22954,87.79847000000001
23.19618,87.86004
27.61274,80.66066
25.53226,85.26717000000001
27.67335,80.8595
26.18524,82.16614
25.66638,84.17110000000001
27.62511,80.64254
27.68704,80.88321
23.21852,87.79799
25.67459,84.17661
25.68927,85.2872
23.24381,87.81166
25.68689,85.25542
27.59153,80.55797
27.73482,80.8646
27.73242,80.86699999999999
25.24997,86.88678999999999
27.6483,80.48795
25.70388,85.24218
23.22097,87.77784
28.083690000000004,80.11247
27.75167,80.84213999999999
25.69674,85.24314
25.71216,85.25421
25.70256,85.24221
25.68343,85.25944
27.22385,80.54705999999999
27.45648,80.52429000000001
26.16792,79.79211
26.40728,79.56392
25.243910000000003,81.92441
27.690700000000003,80.88139
27.67862,80.88075
25.27838,85.20189
28.06636,80.10838
27.597050000000003,80.60743000000001
28.39553,79.34835
27.495220000000003,80.03441
24.90716,85.40326
26.40574,79.56309
26.201310000000003,82.12307
25.67487,85.3136
25.70016,85.23741
23.71712,87.05481
28.41203,79.36294
23.19908,87.87854999999999
28.09516,80.13184
25.70077,85.24231
27.675040000000003,80.90001
27.69097,80.48464000000001
25.28443,85.21894
23.225720000000003,87.78358999999999
25.53024,85.28484
27.70789,80.86935
27.59746,80.66194
24.89732,85.40531999999999
26.296460000000003,87.50644
27.75162,80.84299999999999
28.41473,79.34835
25.25678,85.22109
26.32296,82.76967
26.37963,84.60336000000001
24.90716,85.40806
27.69165,80.87679
26.40968,79.56392
25.24102,81.96433999999999
25.23431,81.96041
25.50778,85.29308
25.248710000000003,81.92921
25.71739,85.26844
26.18614,85.93374
27.59832,80.66635
25.70059,85.24444
27.69782,80.89755000000001
27.89496,77.66478
27.73007,80.86614
27.75466,80.23439
26.40094,84.58183
25.25831,81.95080999999999
27.21783,80.55925
23.23498,87.78816
26.17324,82.17814
27.70795,80.87006
27.70075,80.89166
25.229510000000005,81.96521
27.75392,80.22283
27.59151,80.67854
25.97534,86.59179
25.229510000000005,81.96280999999999
23.20177,87.80664
27.56719,80.12653999999999
27.68944,80.88561
27.73275,80.86437
25.67737,85.29116
27.68627,80.88688
27.66304,80.90721
27.89379,77.67523
27.73307,80.85272
25.68859,85.25883999999999
23.51322,88.27161
25.29163,85.21654000000001
27.62866,80.66194
25.23797,86.87959
23.23188,87.80424000000001
27.58882,80.61237000000001
27.89496,77.65758
25.7429,85.58342
23.20897,87.81624
27.87459,77.67282999999999
25.67754,85.28394
27.90099,77.69682999999999
25.68419,85.25941
25.7004,85.23511
23.2176,87.79682
25.69379,85.25701000000001
23.21981,87.78045999999999
27.73482,80.85499999999999
27.73547,80.85512
28.08782,80.12044
25.68078,84.1735
27.89859,77.69683
23.23532,87.75719
27.4921,80.01075
25.23382,81.96194
26.21059,82.1223
27.75946,80.24639
25.50826,85.26237
25.70259,85.24091
27.73902,80.22136
25.68797,85.28229
26.26402,85.38131999999999
27.68635,80.88206
25.527990000000003,85.27293
27.62386,80.65954
23.22549,87.80583
25.68657,85.25753
27.73967,80.84454
27.74284,80.88972
23.21514,87.80087
27.75582,80.22376
25.69674,85.23834
27.63675,80.53914
24.90212,85.38852
25.67257,85.30796000000001
25.01242,88.11351
27.6883,80.88378999999999
27.73317,80.85616
27.61463,80.65634
27.73242,80.8646
27.6924,80.87332
28.06622,80.12044
28.40003,79.36054
25.25831,81.94841
27.68887,80.87862
23.22271,87.81308
27.53072,80.15458
27.62271,80.65934
27.89976,77.69358
27.76127,80.23998999999999
23.22639,87.78225
25.24363,85.20934000000001
27.72767,80.85893999999999
28.41683,79.35813999999999
26.21913,82.10543
28.08447,80.11979
27.64714,78.66094000000001
25.66956,85.30618
25.700399999999995,85.23751
27.89379,77.70163
26.1936,82.12938000000001
26.13287,79.76232
25.68674,85.28245
24.89732,85.41252
25.24631,81.96041
27.73647,80.85533
23.20073,87.83492
25.67118,84.1663
25.6922,85.24666
27.59473,80.61802
25.28443,85.21174
27.673900000000003,80.85978999999999
25.99382,86.76418
25.67727,85.292
27.62099,80.66071000000001
25.25782,81.95233999999999
27.55737,80.50608
27.7051,80.88378999999999
25.67358,84.1639
27.67984,80.88561
26.21193,82.12463
25.97054,86.58939
26.16887,79.78392000000001
27.74747,80.84072
25.68347,82.91641
23.23587,87.78792999999999
27.74089,80.89368
25.66878,84.17590000000001
27.89139,77.67043
25.23142,81.93314
27.67915,80.88446
23.21828,87.90735
25.69059,85.25051
27.91299,77.70643
27.24663,80.51845
23.21962,87.78026
25.68659,85.25701000000001
26.17225,82.20615
23.25898,87.82416
27.72533,80.87066
27.59279,80.67838
28.09569,80.12447
23.21348,87.89775
26.15447,79.79112
25.67598,84.1423
24.87969,84.99825
27.84543,78.24592
25.53466,85.26717000000001
25.23431,81.94841
27.880560000000003,77.67918
27.678,80.88052
23.21513,87.79892
27.68395,80.87966
25.689480000000003,85.26138
26.21065,82.12453
26.39716,84.58995999999999
25.50639,85.26333
27.76782,80.23576
25.97054,86.57979
23.22442,87.79706
23.21679,87.75104999999999
27.71115,80.86197
27.70204,80.88972
26.17174,85.93614
27.735470000000003,80.88392
25.68674,85.25845
28.09502,80.14444
27.74367,80.88893
23.53722,88.29081
27.73129,80.86968
27.72927,80.86493
27.90216,77.69597999999999
27.59834,80.66546
27.03747,82.20824
27.73084,80.87292
27.53817,80.54448000000001
26.40968,79.56632
27.73186,80.86682
25.24582,81.96194
27.86979,77.70402999999999
24.90716,85.38646
27.85503,78.24592
23.220920000000003,87.77879
27.74922,80.8646
27.61992,80.66395
25.23557,86.88919
26.41294,79.55349
28.08796,80.14678
23.27427,87.80472999999999
23.21791,87.82028
25.70077,85.23751
27.73275,80.85957
25.69597,85.24231
25.67642,85.29082
25.68657,85.25993
27.61994,80.66546
27.88776,77.69358
25.68619,85.25883999999999
27.70787,80.87008
25.71329,85.26742
24.92132,85.39811999999999
25.69169,85.24582
26.40968,79.57592
25.51018,85.27388
27.730670000000003,80.86472
27.914160000000003,77.69358
25.67118,84.16870000000002
25.68714,85.28154
27.6859,80.87899
27.73013,80.86826
27.740260000000003,80.24159
25.6562,85.26586
25.96334,86.56539
25.27963,85.19974
26.13192,79.75610999999999
25.67305,85.30771
27.64635,80.57274000000001
27.90696,77.68638
26.01667,86.66562
28.397630000000003,79.34134
26.15352,79.79211
25.25591,81.95321
23.69792,87.05960999999999
27.70842,80.8694
26.76531,85.07948999999999
27.62232,80.65915
24.859070000000003,84.07587000000001
25.24822,81.94033999999999
27.678700000000003,80.88379
27.73129,80.86247999999999
27.70215,80.88589999999999
26.17032,79.78730999999999
25.25918,85.22109
25.52784,85.27284
23.21828,87.89535
26.46885,86.58606
25.68689,85.28182
26.16745,82.19415
27.57838,80.68928
27.69255,80.87389999999999
27.59759,80.66398
25.25591,81.93641
25.227110000000003,81.95800999999999
27.73002,80.8718
25.701139999999995,85.23684999999999
25.69409,85.25542
25.68558,84.17110000000001
28.08782,80.12284000000001
26.19865,82.12012
26.15494,85.92414
26.30366,87.52324
27.70845,80.86958999999999
28.397630000000003,79.36534
25.23557,86.88678999999999
27.61145,80.60503
27.74447,80.24959
27.55438,80.71568
27.68195,80.42977
23.22474,87.79847000000001
27.733690000000003,80.85288
27.90099,77.69203
27.68875,80.88446
27.5041,80.02035
27.73253,80.86106000000001
25.97534,86.58219
27.69934,80.48173
27.61679,80.65438
25.70874,85.24314
27.73077,80.86576000000001
25.67007,85.30879999999999
25.7028,85.23991000000001
27.72522,80.8718
27.52832,80.15218
25.68099,85.26731000000001
26.42014,79.55349
25.25477,86.88439
26.16923,84.04039
23.21501,87.79965999999999
27.88899,77.68003
25.67162,85.30282
23.21828,87.87615
27.730130000000003,80.87066
28.06382,80.12284000000001
27.68102,80.88555000000001
27.73182,80.25016000000001
27.5065,80.01075
26.19379,82.1511
25.22597,86.87239
27.72075,80.84997
25.68318,84.1567
25.69056,85.25901
25.68025,85.26691
27.90579,77.68002999999999
23.21852,87.80039
28.40003,79.36294
27.73666,80.85482
25.69169,85.26022
27.61551,80.65694
24.90932,85.41011999999999
27.89619,77.69443
27.71007,80.86252999999999
26.16312,79.78491
27.68881,80.40025999999999
23.232000000000003,87.80642
28.39283,79.35813999999999
23.19908,87.88095
27.73369,80.85768
28.40003,79.35813999999999
26.17705,82.13212
27.77262,80.24776
25.23557,86.87959
27.75195,80.84277
27.71104,80.86161
25.23797,86.89878999999999
27.23225,80.54506
27.67915,80.87966
25.24102,81.96194
26.37963,84.60096
25.23317,86.86519
25.67007,85.3112
27.84303,78.26512
27.59871,80.66414
27.77327,80.24959
24.906920000000003,85.40772
26.42014,79.55589
27.875760000000003,77.68638
28.083690000000004,80.11967
23.24218,87.82656
27.86979,77.70643
28.08796,80.12464
27.90696,77.69598
25.27157,86.88919
26.24722,85.40292
27.6876,80.87812000000001
27.89016,77.69358
24.85857,84.07967
25.66427,82.91401
25.69536,85.25421
27.67907,80.88448
27.897360000000003,77.70078
24.89732,85.40292
27.752270000000003,80.84312
25.67164,85.30276
23.72672,87.05001
24.99562,88.10631000000001
27.68867,80.87968
27.73232,80.24923000000001
25.24151,81.96521
27.83343,78.25792
25.69099,85.25883999999999
28.068620000000003,80.14924
23.225720000000003,87.80519
25.27963,85.22134000000001
27.89976,77.67437999999999
27.909360000000003,77.68878
26.40728,79.57592
27.73275,80.87877
27.63915,80.54154
27.73189,80.85255
27.5209,80.02035
26.16552,79.79211
26.37469,84.58508
23.21994,87.77927
23.21588,87.90015
27.70262,80.88555000000001
27.69,80.87812000000001
25.68708,85.25898000000001
27.73007,80.87093999999999
25.27243,85.19734000000001
25.7549,85.58582000000001
25.27963,85.20214
27.5209,80.04915
25.01722,88.09671
27.67862,80.87835000000001
25.68107,82.92361
27.68647,80.87862
26.412940000000003,79.57509
28.10049,80.15087000000001
25.67597,85.29189000000001
25.24102,81.96674
28.10847,80.13659
27.733690000000003,80.86488
27.64526,80.49136
26.21065,82.12213
25.68579,85.27211
25.669220000000003,85.30942
23.23107,87.76392999999999
27.72124,80.84891999999999
25.22951,81.95080999999999
25.70471,85.13462000000001
28.10222,80.14204000000001
25.70711,85.12982000000001
25.239110000000004,81.95321
25.68179,84.15741
27.73035,80.86917
27.22145,80.54705999999999
27.75946,80.24399000000001
27.62234,80.65826
27.59945,80.60743000000001
27.68887,80.88342
27.73275,80.85237
26.02742,86.75698
27.77262,80.25016000000001
26.75331,85.06748999999999
27.72844,80.86572
27.22419,80.54652
27.90456,77.66238
26.15832,79.78971
23.70992,87.06921
24.90956,85.40326
25.22597,86.86039
27.89619,77.69923
28.07409,80.12687000000001
27.6804,80.88532000000001
28.10222,80.14444
25.52871,85.27626
27.50962,80.02961
27.67815,80.8787
28.09022,80.13004000000001
23.21501,87.82126
25.69303,85.25704
27.54777,80.51808
27.5017,80.00595
25.67402,85.30702000000001
26.42494,79.55829
27.61439,80.65438
25.25438,85.21629
23.2272,87.84242
27.63915,80.53434
25.260710000000003,81.92921
25.24391,81.96280999999999
25.53351,85.26665999999999
27.72949,80.87174999999999
27.88296,77.68878
28.110090000000003,80.14607000000001
28.080620000000003,80.11324
23.21377,87.81864
26.32262,82.76914
26.17174,85.91933999999999
27.86739,77.70643
25.68077,85.26549
25.25591,81.95080999999999
23.23188,87.80664
25.26638,85.22589
27.69184,80.87361
25.22471,81.95801
24.90956,85.40806
25.28558,85.21149
27.84783,78.27472
25.69137,85.24552999999999
25.70711,85.15622
27.73547,80.85032
25.53279,85.26813
26.41688,79.55672
26.17894,85.93614
25.68636,85.28218
27.89496,77.69597999999999
27.68582,80.87835000000001
27.73002,80.86699999999999
25.69617,85.24073
23.22682,87.78266
27.909360000000003,77.69118
25.67699,84.16941
27.74207,80.24239
27.69062,80.87595
24.86982,85.00644
25.69668,85.24458
27.72949,80.86695
26.15458,84.05053
25.24871,81.93880999999999
23.21857,87.81864
25.66638,84.17590000000001
25.67598,84.1663
27.5017,80.01075
27.73609,80.85528
26.17618,84.05293
26.19379,82.10789999999999
27.21785,80.55706
24.94076,85.40086
27.73167,80.86252999999999
27.73186,80.86922
26.41294,79.57989
25.67115,85.30269000000001
26.18156,82.16291
27.73787,80.85512
26.25442,85.39572
25.67642,85.29022
27.67915,80.88686
27.68887,80.87621999999999
27.69115,80.87726
25.235570000000003,86.86758999999999
25.66979,84.17901
27.73324,80.88492
26.15592,79.78250999999999
27.73077,80.87296
26.17645,82.18428
28.40273,79.35795
23.2224,87.80882
27.60908,80.4701
26.15974,85.93853999999999
25.71114,85.24554
27.730670000000003,80.86712
25.68659,85.26181
27.68822,80.88315
24.86097,84.08447
25.22597,86.89159
26.296460000000003,87.51364
25.67487,85.3112
28.080620000000003,80.11564
27.22145,80.54466
25.25111,81.92921
25.67838,84.1663
27.732470000000003,80.85173999999999
25.65613,85.26556999999998
23.20869,87.82983
24.91412,85.39092
27.67984,80.87841
27.69,80.88292
25.25782,81.96194
27.72447,80.89133
25.24822,81.96914
27.67575,80.89789999999999
25.68583,85.27144
26.17643,84.02119
27.68775,80.88589999999999
25.689480000000003,85.25898000000001
27.69127,80.87621999999999
26.1936,82.15098
26.14556,82.18451
26.46885,86.57166000000001
25.97534,86.58699
27.53312,80.15458
23.22337,87.79704
27.85023,78.27472
26.31062,82.79794
25.69409,85.25782
28.110090000000003,80.11247
27.73247,80.24959
28.402430000000003,79.35813999999999
24.85782,85.03524
27.44496,80.30166
25.29278,85.21389
25.248710000000003,81.92680999999999
23.2176,87.82082
25.52117,85.27186999999999
27.70547,80.88448
26.029280000000004,85.05557
25.27723,85.22854000000001
23.22097,87.78023999999999
28.10476,80.13718000000001
25.22422,81.92833999999999
25.01722,88.11591
25.70471,85.15382000000001
27.90819,77.69682999999999
27.73307,80.86232
26.19379,82.14869999999999
27.61311,80.65934
24.90932,85.40772
25.235570000000003,86.90119
27.6732,80.86132
23.21551,87.82028000000001
23.23052,87.76438999999999
27.678700000000003,80.88619
26.40968,79.57352
27.74367,80.89133
28.07487,80.10059
25.68929,85.26022
28.08796,80.12038000000001
26.05328,85.05797
26.19024,82.12952
27.74277,80.88976000000001
23.22298,87.80976000000001
27.73035,80.86677
26.21065,82.12252000000001
27.887760000000004,77.66718
25.248710000000003,81.93160999999999
25.66793,85.31135
27.909360000000003,77.69597999999999
26.05027,86.64402000000001
25.24757,86.88199
25.68929,85.28662
27.72949,80.86455
27.60659,80.63191
25.53178,85.26908
25.69536,85.24461
27.73167,80.86013
25.68745,85.25971
27.61666,80.65474
27.90579,77.68243
26.15927,79.78392000000001
25.686,85.28311000000001
27.6876,80.88532000000001
27.75603,80.22264999999999
25.67595,85.29069000000001
26.37934,84.60103000000001
27.59473,80.61562
26.39048,79.60472
25.27723,85.21894
23.21828,87.89775
28.06689,80.14847
27.84303,78.26992
25.53557,85.28627
23.22549,87.78183
25.67459,84.16461
27.87336,77.69358
25.685,85.27066
27.56588,80.47970000000001
23.21348,87.90254999999999
26.41208,79.57832
27.73426,80.86442
25.67969,85.26501999999999
27.87816,77.66478
26.15352,79.78250999999999
26.14727,79.76712
25.68558,84.14710000000001
27.60562,80.59317
27.730670000000003,80.86952000000001
27.71157,80.86336
27.73167,80.87213
25.54037,85.27427
28.08062,80.12044
25.685830000000003,85.25704
26.36649,84.61854
26.41054,79.56789
26.18062,85.87992
23.22954,87.76487
27.83823,78.27712
25.68985,85.28611
25.29163,85.20694
25.67033,85.30175000000001
27.62386,80.66194
25.69434,85.25754
25.24822,81.92594
25.67219,84.16941
27.89859,77.69443
27.89859,77.70163
25.68339,85.26011
24.85617,84.07247
26.18005,82.16318000000001
27.21905,80.55666
27.84303,78.25552
27.6979,80.89819
25.70114,85.24164999999999
25.67837,85.28469
25.71059,85.24501
23.21988,87.77784
27.72706,80.87162000000001
27.73247,80.86854
26.18125,82.16268
25.69299,85.25531000000001
25.68745,85.26210999999999
26.759870000000003,82.97684
25.25782,81.96433999999999
26.39374,79.57989
27.68775,80.8763
27.60425,80.59303
27.61625,80.60983
27.71854,80.50573
23.23347,87.80473
25.70354,85.24164999999999
27.730670000000003,80.87192
23.23194,87.79127000000001
27.73426,80.85722
24.879420000000003,84.99924
26.41534,79.55109
25.68929,85.25782
27.70067,80.88448
26.38036,84.60436
27.89496,77.70078
23.22159,87.77745
25.6908,85.25911
25.68899,84.15501
28.10476,80.14438000000001
27.50962,80.00321
26.16505,82.17975
23.22159,87.77985
27.75162,80.8766
23.21137,87.81624
27.86616,77.70078
27.76062,80.24056
26.19145,82.14853
25.22951,81.94360999999999
25.54037,85.26947
27.73035,80.87157
25.01962,88.11351
27.59832,80.66395
23.22309,87.79863
27.61426,80.65954
27.81663,78.26272
27.6852,80.88052
25.69117,85.25910999999999
23.22461,87.79726
25.53178,85.28828
23.20793,87.83012000000001
27.7027,80.88619
25.25918,85.21869000000001
25.24582,81.96433999999999
25.68579,85.25531000000001
25.69339,85.24683999999999
24.87332,85.00677
26.19619,82.1535
25.69539,85.24571
27.72844,80.85852
25.26071,81.97241
25.68985,85.26210999999999
24.93572,85.41011999999999
26.19139,82.14869999999999
27.67965,80.88638999999999
27.87816,77.68638
27.439680000000003,80.54829000000001
25.69511,85.15382000000001
25.53658,85.26908
25.68637,85.25910999999999
27.69015,80.88589999999999
25.25111,81.97001
24.92876,85.41046
24.85667,84.07347
27.68775,80.88109999999999
28.10607,80.14859
27.75632,80.23483
27.6804,80.88772
27.51165,80.57638
23.23119,87.77745
27.87699,77.70403
27.73002,80.8742
24.91196,85.40806
27.69015,80.8811
27.89139,77.69203
27.89619,77.69682999999999
25.22597,86.87719
28.06767,80.14859
25.69059,85.25771
27.62339,80.65831
25.70023,85.23784
26.18156,82.18211
27.685900000000004,80.88619
27.533620000000003,80.02001
27.71047,80.86182
25.71037,85.24471
25.67007,85.3064
25.22231,81.96521
25.694280000000003,85.25658
27.62399,80.65917999999999
25.69674,85.24074
26.37949,84.60188000000001
26.02742,86.78098
26.17045,82.18238000000001
27.68635,80.87726
25.68107,82.91401
25.68096,85.26621
25.26262,81.94994
27.73189,80.86935
27.73247,80.85654
25.69188,85.24458
28.10476,80.14864
